(0.181971, 0.010634), (0.290418, 0.013955), (0.184110, 0.017141), (-0.062710, -0.022774), (-0.201674, -0.018936), (-0.186904, -0.002126), (0.009618, -0.006969), (-0.049630, -0.009955), (-0.025115, 0.015573), (-0.010467, 0.004957), (0.090045, -0.002951), (0.275422, 0.002894), (0.272310, -0.009263), (0.079283, -0.009268), (0.092122, 0.001244), (0.112770, 0.036866), (0.170627, 0.027507), (0.150029, 0.011681), (0.102693, 0.004407), (0.117295, -0.016831), (0.269181, -0.014869), (0.417346, 0.009638), (0.415492, 0.023857), (0.312103, 0.006681), (0.329001, -0.016910), (0.374517, -0.040258), (0.263200, -0.029529), (0.194202, -0.022975), (-0.079075, 0.013870), (-0.231183, 0.004361), (-0.228486, -0.004043), (-0.142191, -0.005704), (-0.151424, -0.001041), (-0.340885, -0.007169), (-0.366927, -0.027165), (-0.351083, 0.009349), (-0.387453, 0.009772), (-0.149856, 0.028347), (-0.331081, 0.032861), (-0.199095, 0.010610), (-0.193053, -0.019879), (-0.173767, -0.011591), (-0.236599, -0.018827), (-0.214960, 0.009048), (0.021225, 0.008961), (0.137811, 0.022689), (0.113161, -0.005103), (0.001880, -0.020166), (-0.029708, -0.005821), (-0.087154, 0.005699), (0.056547, -0.002211), (0.070961, -0.002742), (0.071271, -0.022805), (-0.153588, -0.003178), (-0.286180, -0.019146), (-0.191274, -0.033091), (-0.150459, 0.004755), (-0.342265, 0.026859), (-0.269661, 0.018822), (-0.101579, 0.000413), (0.103529, 0.016113), (0.212781, 0.011254), (0.219312, 0.004744), (0.213254, 0.007733)
(0.119583, -0.010634), (0.003269, -0.013955), (-0.062308, -0.017141), (-0.063711, 0.022774), (-0.127938, 0.018936), (-0.067590, 0.002126), (0.068529, 0.006969), (0.180988, 0.009955), (0.089689, -0.015573), (0.045904, -0.004956), (0.089360, 0.002951), (0.256379, -0.002894), (0.230160, 0.009263), (0.238622, 0.009268), (0.160836, -0.001244), (0.152280, -0.036866), (0.096063, -0.027507), (0.298344, -0.011681), (0.331429, -0.004407), (0.225062, 0.016831), (0.253648, 0.014869), (0.178083, -0.009638), (0.094344, -0.023857), (0.176942, -0.006681), (0.061788, 0.016910), (0.021026, 0.040258), (0.084821, 0.029529), (-0.073014, 0.022975), (-0.007514, -0.013870), (-0.131154, -0.004361), (-0.249035, 0.004043), (-0.411007, 0.005704), (-0.334898, 0.001041), (-0.128336, 0.007169), (-0.104190, 0.027165), (-0.127643, -0.009349), (-0.057399, -0.009772), (-0.327723, -0.028347), (-0.188578, -0.032861), (-0.174358, -0.010610), (-0.082900, 0.019879), (-0.005994, 0.011591), (0.002610, 0.018827), (-0.161828, -0.009048), (-0.313729, -0.008961), (-0.282369, -0.022689), (-0.170111, 0.005103), (0.041277, 0.020166), (0.093059, 0.005821), (0.068390, -0.005699), (-0.087473, 0.002211), (-0.024930, 0.002743), (-0.131612, 0.022805), (-0.012364, 0.003178), (0.080167, 0.019146), (-0.074034, 0.033091), (-0.070101, -0.004755), (0.085436, -0.026859), (-0.093315, -0.018822), (-0.106021, -0.000413), (0.097508, -0.016113), (0.126861, -0.011254), (0.124315, -0.004744), (0.076407, -0.007733)
(0.120575, 0.010634), (0.120170, 0.013955), (0.037229, 0.017141), (0.151940, -0.022774), (0.219250, -0.018936), (-0.010447, -0.002126), (-0.108374, -0.006969), (-0.169183, -0.009955), (-0.173992, 0.015573), (-0.001279, 0.004956), (0.075111, -0.002951), (0.040343, 0.002894), (0.007736, -0.009263), (-0.036718, -0.009268), (-0.056030, 0.001244), (0.129131, 0.036866), (0.235772, 0.027507), (0.066871, 0.011681), (-0.070763, 0.004407), (0.001874, -0.016831), (-0.028508, -0.014869), (-0.061230, 0.009638), (-0.004068, 0.023857), (-0.008723, 0.006681), (0.034637, -0.016910), (0.061104, -0.040258), (0.124269, -0.029529), (0.224685, -0.022975), (-0.007757, 0.013870), (-0.065514, 0.004361), (-0.037497, -0.004043), (-0.066085, -0.005704), (-0.180100, -0.001041), (-0.118431, -0.007169), (-0.027173, -0.027165), (0.095057, 0.009349), (-0.008683, 0.009772), (-0.030159, 0.028347), (-0.027804, 0.032861), (-0.051910, 0.010610), (-0.120298, -0.019879), (-0.139803, -0.011591), (-0.111642, -0.018827), (-0.130077, 0.009048), (-0.207596, 0.008961), (-0.313228, 0.022689), (-0.289175, -0.005103), (-0.277494, -0.020166), (-0.153087, -0.005821), (0.013824, 0.005699), (0.056014, -0.002211), (-0.012888, -0.002742), (0.181470, -0.022805), (0.327023, -0.003178), (0.173305, -0.019146), (0.142959, -0.033091), (0.285039, 0.004755), (0.007157, 0.026859), (0.129124, 0.018822), (0.081767, 0.000413), (-0.009236, 0.016113), (-0.067226, 0.011254), (-0.070286, 0.004744), (0.109030, 0.007733)
(0.067330, -0.010634), (0.063710, -0.013955), (0.128275, -0.017141), (0.180846, 0.022774), (0.147846, 0.018936), (0.224899, 0.002126), (0.087307, 0.006969), (-0.024827, 0.009955), (-0.065745, -0.015573), (-0.176323, -0.004956), (-0.250681, 0.002951), (-0.397149, -0.002894), (-0.137644, 0.009263), (0.127566, 0.009268), (0.482227, -0.001244), (0.361698, -0.036866), (0.212653, -0.027507), (-0.075006, -0.011681), (-0.125519, -0.004407), (-0.170489, 0.016831), (-0.113079, 0.014869), (-0.147635, -0.009638), (-0.116293, -0.023857), (-0.188061, -0.006681), (-0.026541, 0.016910), (0.045949, 0.040258), (0.011174, 0.029529), (0.042159, 0.022975), (0.120557, -0.013870), (0.114469, -0.004361), (-0.028090, 0.004043), (0.052010, 0.005704), (0.161932, 0.001041), (-0.138119, 0.007169), (-0.107569, 0.027165), (-0.153796, -0.009349), (-0.025918, -0.009772), (0.084623, -0.028347), (-0.042710, -0.032861), (-0.123398, -0.010610), (-0.020101, 0.019879), (0.047977, 0.011591), (-0.089426, 0.018827), (-0.143630, -0.009048), (-0.064276, -0.008961), (-0.007194, -0.022689), (-0.037423, 0.005103), (-0.113133, 0.020166), (-0.107379, 0.005821), (-0.144932, -0.005699), (-0.144460, 0.002211), (-0.088713, 0.002742), (-0.184018, 0.022805), (-0.243227, 0.003178), (0.034641, 0.019146), (0.409053, 0.033091), (0.290334, -0.004755), (0.349140, -0.026859), (0.172477, -0.018822), (0.188597, -0.000413), (0.011591, -0.016113), (-0.130389, -0.011254), (-0.053509, -0.004744), (-0.014640, -0.007733)
(-0.144079, 0.010634), (-0.041669, 0.013955), (0.064863, 0.017141), (0.020645, -0.022774), (0.152686, -0.018936), (0.207070, -0.002126), (0.025098, -0.006969), (-0.010362, -0.009955), (0.023159, 0.015573), (-0.096784, 0.004957), (-0.116585, -0.002951), (-0.067310, 0.002894), (-0.045336, -0.009263), (0.168691, -0.009268), (0.122434, 0.001244), (0.203227, 0.036866), (0.172118, 0.027507), (0.237703, 0.011681), (0.090258, 0.004407), (0.008556, -0.016831), (-0.053128, -0.014869), (0.116611, 0.009638), (0.106619, 0.023857), (0.222621, 0.006681), (0.073323, -0.016910), (-0.004811, -0.040258), (-0.140367, -0.029529), (-0.286111, -0.022975), (-0.143979, 0.013870), (-0.087330, 0.004361), (0.012947, -0.004043), (-0.069026, -0.005704), (-0.345507, -0.001041), (-0.193298, -0.007169), (-0.171723, -0.027165), (-0.057819, 0.009349), (-0.020576, 0.009772), (0.080172, 0.028347), (0.318700, 0.032861), (0.326042, 0.010610), (0.283811, -0.019879), (0.273935, -0.011591), (0.209311, -0.018827), (0.063937, 0.009048), (-0.144315, 0.008961), (-0.231476, 0.022689), (-0.181858, -0.005103), (-0.091183, -0.020166), (-0.089306, -0.005821), (-0.031624, 0.005699), (0.084416, -0.002211), (-0.008005, -0.002742), (-0.080487, -0.022805), (-0.157086, -0.003178), (-0.145111, -0.019146), (-0.149343, -0.033091), (-0.063183, 0.004755), (-0.033246, 0.026859), (0.003948, 0.018822), (0.097149, 0.000413), (-0.022378, 0.016113), (-0.060877, 0.011254), (-0.049457, 0.004744), (-0.135314, 0.007733)
(-0.052380, -0.010634), (-0.037075, -0.013955), (-0.171685, -0.017141), (-0.204686, 0.022774), (-0.151081, 0.018936), (-0.289620, 0.002126), (-0.122894, 0.006969), (-0.002479, 0.009955), (0.036990, -0.015573), (0.118873, -0.004956), (0.103765, 0.002951), (0.076147, -0.002894), (0.007722, 0.009263), (-0.216471, 0.009268), (-0.218015, -0.001244), (-0.055210, -0.036866), (0.182921, -0.027507), (0.245999, -0.011681), (0.333850, -0.004407), (0.231410, 0.016831), (0.250825, 0.014869), (0.068160, -0.009638), (-0.010342, -0.023857), (-0.027387, -0.006681), (0.000797, 0.016910), (-0.108265, 0.040258), (-0.175296, 0.029529), (-0.237048, 0.022975), (-0.225764, -0.013870), (-0.202719, -0.004361), (-0.261317, 0.004043), (-0.332061, 0.005704), (-0.283967, 0.001041), (-0.208030, 0.007169), (-0.062362, 0.027165), (0.054716, -0.009349), (0.248202, -0.009772), (0.401579, -0.028347), (0.334144, -0.032861), (0.423889, -0.010610), (0.357897, 0.019879), (0.158323, 0.011591), (0.159905, 0.018827), (0.229542, -0.009048), (0.202064, -0.008961), (-0.045379, -0.022689), (-0.168454, 0.005103), (-0.162791, 0.020166), (-0.145315, 0.005821), (-0.152866, -0.005699), (-0.055403, 0.002211), (0.066053, 0.002742), (0.092733, 0.022805), (0.042115, 0.003178), (-0.055438, 0.019146), (-0.248468, 0.033091), (-0.340542, -0.004755), (-0.049292, -0.026859), (0.219127, -0.018822), (0.044740, -0.000413), (0.169157, -0.016113), (0.199183, -0.011254), (0.026141, -0.004744), (-0.006870, -0.007733)
(-0.090328, 0.010634), (-0.347633, 0.013955), (-0.280999, 0.017141), (-0.228233, -0.022774), (-0.451886, -0.018936), (-0.286341, -0.002126), (-0.269407, -0.006969), (-0.264174, -0.009955), (-0.216809, 0.015573), (0.031126, 0.004956), (0.104753, -0.002951), (0.205563, 0.002894), (0.053484, -0.009263), (0.055975, -0.009268), (0.095416, 0.001244), (0.056107, 0.036866), (0.142167, 0.027507), (0.247971, 0.011681), (0.268377, 0.004407), (0.344192, -0.016831), (0.075597, -0.014869), (-0.027418, 0.009638), (0.023132, 0.023857), (-0.095810, 0.006681), (-0.359467, -0.016910), (-0.514776, -0.040258), (-0.471942, -0.029529), (-0.212863, -0.022975), (-0.256434, 0.013870), (-0.253018, 0.004361), (-0.205720, -0.004043), (-0.007663, -0.005704), (0.121094, -0.001041), (0.159982, -0.007169), (0.115277, -0.027165), (0.188164, 0.009349), (0.196842, 0.009772), (0.255920, 0.028347), (0.290612, 0.032861), (0.288772, 0.010610), (0.290794, -0.019879), (0.244716, -0.011591), (0.062447, -0.018827), (0.129269, 0.009048), (0.206374, 0.008961), (0.230099, 0.022689), (0.040055, -0.005103), (-0.032014, -0.020166), (0.031217, -0.005821), (0.000134, 0.005699), (-0.162804, -0.002211), (-0.143028, -0.002742), (0.050658, -0.022805), (0.263952, -0.003178), (0.207779, -0.019146), (0.096970, -0.033091), (0.224751, 0.004755), (0.218432, 0.026859), (0.150690, 0.018822), (0.010561, 0.000413), (-0.153191, 0.016113), (-0.176940, 0.011254), (-0.151210, 0.004744), (-0.119313, 0.007733)
(-0.209579, -0.010634), (-0.085688, -0.013955), (-0.176747, -0.017141), (-0.224756, 0.022774), (-0.177899, 0.018936), (-0.272044, 0.002126), (-0.295839, 0.006969), (-0.338572, 0.009955), (-0.283807, -0.015573), (-0.367352, -0.004956), (-0.055059, 0.002951), (0.091754, -0.002894), (0.288771, 0.009263), (0.348990, 0.009268), (0.413841, -0.001244), (0.449377, -0.036866), (0.185682, -0.027507), (0.116046, -0.011681), (0.010627, -0.004407), (-0.094450, 0.016831), (-0.109166, 0.014869), (-0.080075, -0.009638), (-0.129070, -0.023857), (-0.056395, -0.006681), (-0.050611, 0.016910), (-0.007945, 0.040258), (-0.019966, 0.029529), (-0.293226, 0.022975), (-0.254798, -0.013870), (-0.024872, -0.004361), (0.153027, 0.004043), (0.141863, 0.005704), (0.201672, 0.001041), (0.110362, 0.007169), (0.113497, 0.027165), (0.015840, -0.009349), (-0.126587, -0.009772), (-0.204277, -0.028347), (-0.064845, -0.032861), (0.095477, -0.010610), (0.125528, 0.019879), (0.215357, 0.011591), (0.393063, 0.018827), (0.136660, -0.009048), (-0.023616, -0.008961), (0.055456, -0.022689), (0.169726, 0.005103), (-0.072193, 0.020166), (-0.212761, 0.005821), (-0.157170, -0.005699), (-0.114896, 0.002211), (-0.111184, 0.002743), (-0.076975, 0.022805), (0.008888, 0.003178), (0.215513, 0.019146), (0.351307, 0.033091), (0.419266, -0.004755), (0.266044, -0.026859), (-0.044499, -0.018822), (0.032612, -0.000413), (0.005941, -0.016113), (-0.055880, -0.011254), (-0.104359, -0.004744), (-0.155029, -0.007733)
(-0.042811, 0.010634), (-0.069782, 0.013955), (0.034727, 0.017141), (0.085714, -0.022774), (0.155501, -0.018936), (0.077029, -0.002126), (-0.145683, -0.006969), (-0.263791, -0.009955), (-0.264507, 0.015573), (-0.054459, 0.004956), (-0.041350, -0.002951), (0.054315, 0.002894), (0.154081, -0.009263), (0.227583, -0.009268), (0.156946, 0.001244), (0.135123, 0.036866), (0.111551, 0.027507), (-0.005986, 0.011681), (0.111331, 0.004407), (0.141935, -0.016831), (0.229167, -0.014869), (0.084117, 0.009638), (-0.021310, 0.023857), (-0.114830, 0.006681), (-0.017533, -0.016910), (-0.057826, -0.040258), (-0.088363, -0.029529), (0.091388, -0.022975), (0.133479, 0.013870), (0.059479, 0.004361), (-0.030988, -0.004043), (-0.104573, -0.005704), (0.002287, -0.001041), (0.123831, -0.007169), (0.010068, -0.027165), (-0.170801, 0.009349), (-0.113709, 0.009772), (-0.092626, 0.028347), (-0.163688, 0.032861), (-0.239421, 0.010610), (-0.139136, -0.019879), (-0.111584, -0.011591), (-0.147892, -0.018827), (-0.060816, 0.009048), (-0.080425, 0.008961), (-0.020480, 0.022689), (0.047929, -0.005103), (0.318752, -0.020166), (0.297902, -0.005821), (0.111609, 0.005699), (-0.048469, -0.002211), (0.004560, -0.002742), (0.012614, -0.022805), (-0.098054, -0.003178), (-0.273819, -0.019146), (-0.049774, -0.033091), (-0.005350, 0.004755), (-0.195183, 0.026859), (-0.116675, 0.018822), (-0.151997, 0.000413), (0.047577, 0.016113), (0.273434, 0.011254), (0.284336, 0.004744), (0.025326, 0.007733)
(0.167107, -0.010634), (0.184495, -0.013955), (0.048043, -0.017141), (-0.031704, 0.022774), (0.014682, 0.018936), (0.079885, 0.002126), (0.287435, 0.006969), (0.203189, 0.009955), (0.139346, -0.015573), (0.135000, -0.004956), (0.146463, 0.002951), (0.119595, -0.002894), (0.181687, 0.009263), (0.181056, 0.009268), (0.029994, -0.001244), (-0.207595, -0.036866), (-0.022901, -0.027507), (0.167470, -0.011681), (0.120283, -0.004407), (0.279080, 0.016831), (0.374051, 0.014869), (0.531590, -0.009638), (0.430051, -0.023857), (0.195730, -0.006681), (-0.023408, 0.016910), (-0.136436, 0.040258), (-0.109043, 0.029529), (-0.058894, 0.022975), (-0.016568, -0.013870), (-0.031152, -0.004361), (0.009157, 0.004043), (0.050741, 0.005704), (-0.190867, 0.001041), (-0.154713, 0.007169), (-0.165940, 0.027165), (-0.188885, -0.009349), (-0.424280, -0.009772), (-0.429362, -0.028347), (-0.382715, -0.032861), (-0.392874, -0.010610), (-0.372279, 0.019879), (-0.304674, 0.011591), (-0.215633, 0.018827), (-0.085913, -0.009048), (0.215635, -0.008961), (0.269175, -0.022689), (0.211174, 0.005103), (0.044110, 0.020166), (-0.064369, 0.005821), (0.051799, -0.005699), (0.122617, 0.002211), (-0.089870, 0.002742), (-0.143710, 0.022805), (-0.069952, 0.003178), (-0.032260, 0.019146), (-0.212861, 0.033091), (-0.387287, -0.004755), (-0.243642, -0.026859), (-0.149042, -0.018822), (-0.020161, -0.000413), (0.028506, -0.016113), (0.049675, -0.011254), (0.071428, -0.004744), (0.218745, -0.007733)
(-0.116511, 0.010634), (-0.178485, 0.013955), (-0.102789, 0.017141), (-0.032450, -0.022774), (-0.143745, -0.018936), (-0.141990, -0.002126), (-0.125694, -0.006969), (0.107459, -0.009955), (0.256109, 0.015573), (0.149887, 0.004956), (0.140711, -0.002951), (0.324338, 0.002894), (0.181545, -0.009263), (-0.025824, -0.009268), (-0.004848, 0.001244), (0.103988, 0.036866), (-0.001648, 0.027507), (0.139343, 0.011681), (0.357733, 0.004407), (0.409074, -0.016831), (0.297065, -0.014869), (0.154411, 0.009638), (0.179124, 0.023857), (0.097142, 0.006681), (0.099941, -0.016910), (0.287175, -0.040258), (0.306034, -0.029529), (0.183817, -0.022975), (0.072554, 0.013870), (0.037492, 0.004361), (-0.051208, -0.004043), (-0.110986, -0.005704), (0.160866, -0.001041), (-0.019149, -0.007169), (-0.109044, -0.027165), (-0.179219, 0.009349), (-0.150207, 0.009772), (-0.325863, 0.028347), (-0.339992, 0.032861), (-0.304624, 0.010610), (-0.433929, -0.019879), (-0.403041, -0.011591), (-0.263966, -0.018827), (-0.045933, 0.009048), (0.117383, 0.008961), (0.192603, 0.022689), (0.173605, -0.005103), (0.158761, -0.020166), (0.254276, -0.005821), (0.012373, 0.005699), (-0.017159, -0.002211), (0.186107, -0.002743), (0.182965, -0.022805), (0.085931, -0.003178), (0.139021, -0.019146), (0.009781, -0.033091), (-0.198975, 0.004755), (-0.320418, 0.026859), (-0.247102, 0.018822), (-0.203117, 0.000413), (-0.247675, 0.016113), (-0.323310, 0.011254), (-0.224500, 0.004744), (-0.165214, 0.007733)
(-0.024238, -0.010634), (0.009360, -0.013955), (-0.040680, -0.017141), (-0.160994, 0.022774), (-0.195831, 0.018936), (-0.043962, 0.002126), (0.180654, 0.006969), (0.250918, 0.009955), (0.168585, -0.015573), (0.045631, -0.004956), (-0.176132, 0.002951), (-0.348742, -0.002894), (-0.240488, 0.009263), (-0.012853, 0.009268), (0.188225, -0.001244), (0.287558, -0.036866), (0.230641, -0.027507), (0.107415, -0.011681), (0.244674, -0.004407), (0.276527, 0.016831), (0.143046, 0.014869), (-0.113171, -0.009638), (-0.299930, -0.023857), (-0.142644, -0.006681), (-0.101318, 0.016910), (-0.083468, 0.040258), (0.045841, 0.029529), (0.107435, 0.022975), (0.058220, -0.013870), (0.105875, -0.004361), (0.081787, 0.004043), (0.054635, 0.005704), (-0.112825, 0.001041), (-0.193427, 0.007169), (-0.211286, 0.027165), (-0.147684, -0.009349), (-0.073804, -0.009772), (0.022760, -0.028347), (-0.136236, -0.032861), (-0.221225, -0.010610), (-0.173471, 0.019879), (-0.270323, 0.011591), (-0.327595, 0.018827), (-0.114436, -0.009048), (-0.130359, -0.008961), (-0.049718, -0.022689), (0.281636, 0.005103), (0.308540, 0.020166), (0.109591, 0.005821), (0.295920, -0.005699), (0.379410, 0.002211), (0.294310, 0.002742), (0.241596, 0.022805), (0.206949, 0.003178), (0.050008, 0.019146), (0.064241, 0.033091), (0.227431, -0.004755), (0.121767, -0.026859), (-0.096547, -0.018822), (-0.148134, -0.000413), (-0.162776, -0.016113), (-0.294964, -0.011254), (-0.298383, -0.004744), (-0.043536, -0.007733)
(-0.078830, 0.010634), (-0.073614, 0.013955), (-0.054278, 0.017141), (0.019193, -0.022774), (-0.051656, -0.018936), (-0.212962, -0.002126), (-0.289398, -0.006969), (-0.262216, -0.009955), (-0.301198, 0.015573), (-0.248355, 0.004957), (-0.200715, -0.002951), (-0.270537, 0.002894), (-0.203833, -0.009263), (-0.242942, -0.009268), (-0.318159, 0.001244), (-0.263981, 0.036866), (0.049422, 0.027507), (0.189159, 0.011681), (0.030991, 0.004407), (-0.199451, -0.016830), (-0.148480, -0.014869), (0.042853, 0.009638), (0.065780, 0.023857), (-0.066800, 0.006681), (0.102946, -0.016910), (0.099353, -0.040258), (-0.014695, -0.029529), (-0.011107, -0.022975), (0.070651, 0.013870), (-0.099418, 0.004361), (-0.111810, -0.004043), (0.007305, -0.005704), (0.010380, -0.001041), (0.107249, -0.007169), (0.172415, -0.027165), (0.274172, 0.009349), (0.303298, 0.009772), (0.281724, 0.028347), (0.199474, 0.032861), (0.139454, 0.010610), (0.172767, -0.019879), (0.276275, -0.011591), (0.231365, -0.018827), (-0.056566, 0.009048), (-0.080609, 0.008961), (-0.110517, 0.022689), (-0.212871, -0.005103), (0.011619, -0.020166), (0.197466, -0.005821), (0.175478, 0.005699), (0.138211, -0.002211), (0.117126, -0.002742), (0.055249, -0.022805), (0.076743, -0.003178), (0.175041, -0.019146), (0.182440, -0.033091), (0.074525, 0.004755), (0.335372, 0.026859), (0.308612, 0.018822), (0.115787, 0.000413), (-0.162993, 0.016113), (-0.138455, 0.011254), (-0.096051, 0.004744), (-0.227396, 0.007733)
(-0.015223, -0.010634), (0.071949, -0.013955), (0.209590, -0.017141), (0.149771, 0.022774), (0.165724, 0.018936), (0.056298, 0.002126), (-0.089359, 0.006969), (-0.048078, 0.009955), (-0.081648, -0.015573), (-0.295939, -0.004956), (-0.300378, 0.002951), (-0.228795, -0.002894), (-0.198091, 0.009263), (-0.228057, 0.009268), (-0.251055, -0.001244), (-0.188565, -0.036866), (-0.406470, -0.027507), (-0.610696, -0.011681), (-0.656792, -0.004407), (-0.447159, 0.016831), (-0.202479, 0.014869), (0.063085, -0.009638), (0.294592, -0.023857), (0.383054, -0.006681), (0.250416, 0.016910), (0.276090, 0.040258), (0.240036, 0.029529), (0.225804, 0.022975), (0.102235, -0.013870), (0.024569, -0.004361), (0.163733, 0.004043), (0.290793, 0.005704), (0.192813, 0.001041), (0.213874, 0.007169), (0.276931, 0.027165), (0.250271, -0.009349), (0.381894, -0.009772), (0.318498, -0.028347), (0.324931, -0.032861), (0.261350, -0.010610), (0.211027, 0.019879), (0.060583, 0.011591), (0.032456, 0.018827), (-0.031253, -0.009048), (-0.143834, -0.008961), (-0.085658, -0.022689), (-0.138944, 0.005103), (-0.192276, 0.020166), (0.019796, 0.005821), (0.049952, -0.005699), (0.025766, 0.002211), (-0.062497, 0.002742), (-0.145974, 0.022805), (-0.230524, 0.003178), (-0.246402, 0.019146), (-0.098409, 0.033091), (0.064833, -0.004755), (-0.061314, -0.026859), (0.039021, -0.018822), (-0.045111, -0.000413), (-0.003579, -0.016113), (0.032717, -0.011254), (-0.020243, -0.004744), (0.030353, -0.007733)
(0.102653, 0.010634), (0.118751, 0.013955), (0.026263, 0.017141), (0.009518, -0.022774), (0.076368, -0.018936), (0.373350, -0.002126), (0.352865, -0.006969), (0.016568, -0.009955), (-0.053333, 0.015573), (0.045341, 0.004956), (0.042224, -0.002951), (-0.114300, 0.002894), (-0.322407, -0.009263), (-0.269849, -0.009268), (-0.234803, 0.001244), (-0.383079, 0.036866), (-0.299542, 0.027507), (-0.226804, 0.011681), (-0.281216, 0.004407), (-0.231541, -0.016831), (-0.077282, -0.014869), (-0.060531, 0.009638), (-0.094009, 0.023857), (-0.011693, 0.006681), (0.093707, -0.016910), (0.054837, -0.040258), (0.079174, -0.029529), (-0.092498, -0.022975), (-0.152143, 0.013870), (0.010260, 0.004361), (0.056625, -0.004043), (-0.070685, -0.005704), (0.050264, -0.001041), (0.079957, -0.007169), (0.277891, -0.027165), (0.353508, 0.009349), (0.033650, 0.009772), (0.031042, 0.028347), (0.073228, 0.032861), (0.075441, 0.010610), (0.053007, -0.019879), (0.182432, -0.011591), (0.118492, -0.018827), (-0.017467, 0.009048), (-0.064250, 0.008961), (-0.027359, 0.022689), (0.002676, -0.005103), (-0.048972, -0.020166), (-0.095930, -0.005821), (-0.087119, 0.005699), (-0.112704, -0.002211), (0.026170, -0.002742), (0.052402, -0.022805), (0.093430, -0.003178), (0.087856, -0.019146), (-0.123332, -0.033091), (-0.074771, 0.004755), (0.026386, 0.026859), (-0.048013, 0.018822), (0.138431, 0.000413), (0.275131, 0.016113), (0.154389, 0.011254), (0.061077, 0.004744), (-0.029733, 0.007733)
(0.284001, -0.010634), (0.224089, -0.013955), (0.148751, -0.017141), (0.187195, 0.022774), (0.200731, 0.018936), (-0.018021, 0.002126), (-0.080503, 0.006969), (-0.060133, 0.009955), (-0.098761, -0.015573), (0.084208, -0.004957), (0.167160, 0.002951), (0.002924, -0.002894), (-0.174838, 0.009263), (-0.259993, 0.009268), (-0.278940, -0.001244), (-0.277281, -0.036866), (-0.339072, -0.027507), (-0.252534, -0.011681), (-0.236426, -0.004407), (-0.489778, 0.016831), (-0.544499, 0.014869), (-0.502289, -0.009638), (-0.373581, -0.023857), (-0.139190, -0.006681), (-0.087549, 0.016910), (-0.120394, 0.040258), (-0.331974, 0.029529), (-0.381565, 0.022975), (-0.099826, -0.013870), (-0.020704, -0.004361), (-0.015789, 0.004043), (0.104523, 0.005704), (0.112028, 0.001041), (0.385383, 0.007169), (0.351338, 0.027165), (0.265750, -0.009349), (0.318415, -0.009772), (0.089590, -0.028347), (0.115940, -0.032861), (0.244547, -0.010610), (0.162408, 0.019879), (-0.002614, 0.011590), (0.109833, 0.018827), (0.325992, -0.009048), (0.377510, -0.008961), (0.146559, -0.022689), (0.025030, 0.005103), (0.042013, 0.020166), (-0.017079, 0.005821), (-0.093071, -0.005699), (-0.128629, 0.002211), (-0.271084, 0.002742), (-0.235427, 0.022805), (-0.195623, 0.003178), (-0.169516, 0.019146), (0.091824, 0.033091), (0.078919, -0.004755), (-0.011808, -0.026859), (0.018773, -0.018822), (0.122232, -0.000413), (0.248840, -0.016113), (0.394726, -0.011254), (0.437943, -0.004744), (0.439313, -0.007733)
(0.228135, 0.010634), (0.193362, 0.013955), (0.153186, 0.017141), (0.050650, -0.022774), (-0.015881, -0.018936), (0.034025, -0.002126), (0.098951, -0.006969), (0.255057, -0.009955), (0.218160, 0.015573), (0.076365, 0.004956), (0.000476, -0.002951), (0.137720, 0.002894), (0.064783, -0.009263), (-0.181539, -0.009268), (-0.263329, 0.001244), (-0.213940, 0.036866), (-0.043259, 0.027507), (-0.135540, 0.011681), (-0.040634, 0.004407), (-0.022979, -0.016831), (-0.293759, -0.014869), (-0.363897, 0.009638), (-0.205693, 0.023857), (-0.354005, 0.006681), (-0.493687, -0.016910), (-0.435514, -0.040258), (-0.277219, -0.029529), (-0.171488, -0.022975), (-0.315133, 0.013870), (-0.111446, 0.004361), (-0.035208, -0.004043), (0.033930, -0.005704), (0.298697, -0.001041), (0.105232, -0.007169), (0.070219, -0.027165), (0.061122, 0.009349), (0.174536, 0.009772), (0.384123, 0.028347), (0.288053, 0.032861), (0.175612, 0.010610), (0.098642, -0.019879), (0.040491, -0.011591), (0.118243, -0.018827), (0.113871, 0.009048), (0.025966, 0.008961), (0.007201, 0.022689), (0.006566, -0.005103), (-0.090092, -0.020166), (-0.359103, -0.005821), (-0.243651, 0.005699), (-0.090361, -0.002211), (-0.020780, -0.002742), (-0.006010, -0.022805), (-0.097428, -0.003178), (-0.049563, -0.019146), (-0.123523, -0.033091), (-0.085571, 0.004755), (0.031716, 0.026859), (0.244678, 0.018822), (0.239304, 0.000413), (0.134534, 0.016113), (0.210553, 0.011254), (0.352338, 0.004744), (0.413734, 0.007733)
