(0.011492, 0.000000), (0.003408, -0.000000), (0.001221, 0.000000), (0.005679, 0.000000), (0.014633, -0.000000), (0.022449, -0.000000), (0.027285, 0.000000), (0.021160, 0.000000), (0.028537, 0.000000), (0.038440, 0.000000), (0.039631, -0.000000), (0.038843, -0.000000), (0.026193, -0.000000), (0.016782, -0.000000), (0.010873, 0.000000), (0.013784, 0.000000), (0.015809, -0.000000), (0.011321, -0.000000), (0.010402, -0.000000), (0.004083, -0.000000), (-0.004449, -0.000000), (-0.004212, 0.000000), (-0.010299, 0.000000), (-0.009275, 0.000000), (-0.013714, 0.000000), (-0.015274, -0.000000), (-0.015319, -0.000000), (-0.020613, -0.000000), (-0.022354, -0.000000), (-0.028787, 0.000000), (-0.039269, -0.000000), (-0.031531, -0.000000), (-0.024992, 0.000000), (-0.021424, -0.000000), (-0.020896, 0.000000), (-0.031299, 0.000000), (-0.046116, 0.000000), (-0.061576, 0.000000), (-0.066383, -0.000000), (-0.058465, -0.000000), (-0.044072, 0.000000), (-0.029859, 0.000000), (-0.013611, 0.000000), (-0.004741, 0.000000), (-0.000181, 0.000000), (-0.001063, -0.000000), (0.004309, 0.000000), (0.001779, 0.000000), (-0.008913, 0.000000), (-0.012765, 0.000000), (-0.007401, 0.000000), (-0.001705, 0.000000), (0.003641, -0.000000), (0.002146, 0.000000), (0.005293, -0.000000), (0.023717, 0.000000), (0.035049, 0.000000), (0.037542, 0.000000), (0.040167, 0.000000), (0.036235, 0.000000), (0.035371, 0.000000), (0.037050, 0.000000), (0.026283, 0.000000), (0.019953, 0.000000)
(0.034680, -0.000000), (0.024582, -0.000000), (0.021090, -0.000000), (0.019320, -0.000000), (0.010374, -0.000000), (0.016641, -0.000000), (0.022731, -0.000000), (0.021478, 0.000000), (0.017449, -0.000000), (0.023700, -0.000000), (0.044900, -0.000000), (0.043607, -0.000000), (0.026417, -0.000000), (0.016714, -0.000000), (0.021078, -0.000000), (0.023901, 0.000000), (0.017654, 0.000000), (0.013079, -0.000000), (0.014682, -0.000000), (0.021072, -0.000000), (0.015230, -0.000000), (0.012994, 0.000000), (0.018503, 0.000000), (0.021873, -0.000000), (0.007605, 0.000000), (-0.011267, -0.000000), (-0.022551, 0.000000), (-0.029916, -0.000000), (-0.037310, -0.000000), (-0.042917, 0.000000), (-0.041343, -0.000000), (-0.036033, -0.000000), (-0.032696, -0.000000), (-0.036607, -0.000000), (-0.044843, 0.000000), (-0.054444, 0.000000), (-0.067725, 0.000000), (-0.070448, 0.000000), (-0.067238, -0.000000), (-0.061279, -0.000000), (-0.054129, 0.000000), (-0.041393, 0.000000), (-0.030251, 0.000000), (-0.022636, 0.000000), (-0.025983, 0.000000), (-0.018874, -0.000000), (-0.010832, 0.000000), (-0.006318, 0.000000), (-0.004810, -0.000000), (0.000129, 0.000000), (-0.000210, 0.000000), (-0.006918, 0.000000), (-0.008254, -0.000000), (-0.000124, 0.000000), (0.011035, -0.000000), (0.023873, -0.000000), (0.041666, -0.000000), (0.046426, 0.000000), (0.045677, -0.000000), (0.042673, 0.000000), (0.036930, -0.000000), (0.036009, 0.000000), (0.034554, -0.000000), (0.037019, 0.000000)
(0.042686, -0.000000), (0.046129, 0.000000), (0.048265, -0.000000), (0.036901, -0.000000), (0.021251, -0.000000), (0.016582, -0.000000), (0.016617, -0.000000), (0.012394, -0.000000), (0.016808, 0.000000), (0.022323, -0.000000), (0.028197, -0.000000), (0.032538, -0.000000), (0.028629, -0.000000), (0.025059, -0.000000), (0.021806, -0.000000), (0.019332, 0.000000), (0.025643, -0.000000), (0.026308, -0.000000), (0.029983, -0.000000), (0.031645, -0.000000), (0.028316, -0.000000), (0.022418, 0.000000), (0.014049, 0.000000), (0.017694, -0.000000), (0.008611, -0.000000), (-0.006318, -0.000000), (-0.020428, 0.000000), (-0.036973, -0.000000), (-0.046552, -0.000000), (-0.049669, 0.000000), (-0.041368, -0.000000), (-0.039766, -0.000000), (-0.048107, 0.000000), (-0.051469, -0.000000), (-0.059245, 0.000000), (-0.066472, 0.000000), (-0.070382, -0.000000), (-0.066381, -0.000000), (-0.059357, 0.000000), (-0.055487, -0.000000), (-0.053633, 0.000000), (-0.050050, 0.000000), (-0.045842, -0.000000), (-0.045840, 0.000000), (-0.029790, 0.000000), (-0.013568, -0.000000), (-0.010509, -0.000000), (-0.009116, 0.000000), (0.003401, 0.000000), (0.003678, 0.000000), (-0.002200, 0.000000), (-0.009149, 0.000000), (-0.011604, -0.000000), (0.000213, 0.000000), (0.024592, -0.000000), (0.040770, 0.000000), (0.038062, -0.000000), (0.037889, -0.000000), (0.032131, -0.000000), (0.030277, 0.000000), (0.029032, -0.000000), (0.033220, 0.000000), (0.041684, -0.000000), (0.044145, -0.000000)
(0.054362, 0.000000), (0.052017, 0.000000), (0.046414, 0.000000), (0.039525, 0.000000), (0.024101, 0.000000), (0.007930, -0.000000), (0.002039, -0.000000), (0.011184, -0.000000), (0.011542, -0.000000), (0.013477, -0.000000), (0.012554, -0.000000), (0.016680, -0.000000), (0.026930, -0.000000), (0.028840, -0.000000), (0.029654, 0.000000), (0.029574, 0.000000), (0.032793, 0.000000), (0.037374, -0.000000), (0.038685, 0.000000), (0.040008, -0.000000), (0.034516, 0.000000), (0.031107, -0.000000), (0.028994, 0.000000), (0.017963, -0.000000), (0.008299, -0.000000), (-0.004844, -0.000000), (-0.013679, -0.000000), (-0.021202, -0.000000), (-0.025965, -0.000000), (-0.033859, -0.000000), (-0.045486, -0.000000), (-0.048022, -0.000000), (-0.042389, -0.000000), (-0.058104, -0.000000), (-0.075081, 0.000000), (-0.062240, -0.000000), (-0.044716, 0.000000), (-0.039974, 0.000000), (-0.037074, 0.000000), (-0.046109, -0.000000), (-0.055888, -0.000000), (-0.059008, 0.000000), (-0.052313, -0.000000), (-0.043320, 0.000000), (-0.027126, -0.000000), (-0.013679, 0.000000), (-0.010867, -0.000000), (-0.003177, -0.000000), (-0.000802, -0.000000), (-0.001449, -0.000000), (-0.005488, 0.000000), (-0.014683, 0.000000), (-0.015353, -0.000000), (-0.005306, -0.000000), (0.007788, -0.000000), (0.012866, 0.000000), (0.019925, -0.000000), (0.023993, 0.000000), (0.022369, -0.000000), (0.017289, 0.000000), (0.013687, 0.000000), (0.022755, 0.000000), (0.039305, 0.000000), (0.050663, 0.000000)
(0.038216, -0.000000), (0.042105, -0.000000), (0.037243, -0.000000), (0.021119, 0.000000), (0.015654, -0.000000), (0.009048, -0.000000), (0.000318, -0.000000), (-0.005791, -0.000000), (-0.009681, 0.000000), (-0.007053, -0.000000), (0.001623, 0.000000), (0.003046, -0.000000), (0.020076, 0.000000), (0.032256, -0.000000), (0.042916, -0.000000), (0.046491, 0.000000), (0.039616, -0.000000), (0.034443, -0.000000), (0.031664, -0.000000), (0.030039, -0.000000), (0.031046, -0.000000), (0.030388, 0.000000), (0.027527, 0.000000), (0.018371, -0.000000), (0.014544, 0.000000), (0.004626, -0.000000), (-0.010012, 0.000000), (-0.014528, -0.000000), (-0.026549, -0.000000), (-0.033079, -0.000000), (-0.042792, 0.000000), (-0.056166, -0.000000), (-0.061231, -0.000000), (-0.057020, -0.000000), (-0.054118, -0.000000), (-0.053580, 0.000000), (-0.036491, 0.000000), (-0.017398, 0.000000), (-0.022568, 0.000000), (-0.029460, -0.000000), (-0.034576, 0.000000), (-0.034484, 0.000000), (-0.036793, 0.000000), (-0.033655, 0.000000), (-0.023538, 0.000000), (-0.018421, 0.000000), (-0.009458, 0.000000), (0.001490, 0.000000), (-0.003367, 0.000000), (-0.005250, 0.000000), (-0.001822, 0.000000), (-0.005466, 0.000000), (-0.008624, -0.000000), (-0.003620, 0.000000), (-0.000148, -0.000000), (0.001148, 0.000000), (0.001838, 0.000000), (0.004319, 0.000000), (0.016732, -0.000000), (0.022005, 0.000000), (0.024396, -0.000000), (0.027854, -0.000000), (0.042583, -0.000000), (0.041996, -0.000000)
(0.025315, -0.000000), (0.020391, -0.000000), (0.012990, -0.000000), (0.010036, -0.000000), (0.005545, 0.000000), (-0.002307, -0.000000), (-0.009383, 0.000000), (-0.013084, -0.000000), (-0.018536, 0.000000), (-0.022194, -0.000000), (-0.016276, 0.000000), (-0.000108, -0.000000), (0.014666, -0.000000), (0.029702, -0.000000), (0.043340, -0.000000), (0.044542, 0.000000), (0.035614, -0.000000), (0.024290, -0.000000), (0.030216, -0.000000), (0.035288, -0.000000), (0.030039, 0.000000), (0.020266, -0.000000), (0.015505, 0.000000), (0.009563, -0.000000), (0.005883, -0.000000), (0.001719, -0.000000), (-0.005649, 0.000000), (-0.016878, -0.000000), (-0.022219, -0.000000), (-0.028756, 0.000000), (-0.042201, 0.000000), (-0.058815, -0.000000), (-0.069153, -0.000000), (-0.061866, -0.000000), (-0.036702, 0.000000), (-0.027340, 0.000000), (-0.009028, -0.000000), (-0.000538, 0.000000), (-0.004957, 0.000000), (-0.002122, 0.000000), (-0.001369, 0.000000), (-0.010343, -0.000000), (-0.015818, 0.000000), (-0.012854, 0.000000), (-0.004806, 0.000000), (-0.004910, 0.000000), (-0.005810, -0.000000), (-0.003557, 0.000000), (0.004678, 0.000000), (0.013725, 0.000000), (0.012081, 0.000000), (0.009357, 0.000000), (0.002553, 0.000000), (-0.008105, -0.000000), (-0.012240, -0.000000), (-0.007287, -0.000000), (-0.004839, -0.000000), (-0.006563, -0.000000), (0.004169, -0.000000), (0.015008, 0.000000), (0.013641, -0.000000), (0.022820, -0.000000), (0.027241, 0.000000), (0.026429, -0.000000)
(0.016351, -0.000000), (0.009926, -0.000000), (0.007683, 0.000000), (0.009441, -0.000000), (0.005632, -0.000000), (-0.009829, -0.000000), (-0.018141, -0.000000), (-0.014514, -0.000000), (-0.012580, -0.000000), (-0.008883, -0.000000), (-0.011063, 0.000000), (0.001294, -0.000000), (0.017333, 0.000000), (0.031440, -0.000000), (0.039454, -0.000000), (0.040454, 0.000000), (0.032222, -0.000000), (0.031080, -0.000000), (0.028740, 0.000000), (0.029394, -0.000000), (0.021784, -0.000000), (-0.000562, -0.000000), (-0.008363, 0.000000), (-0.010761, -0.000000), (-0.009013, -0.000000), (-0.004983, -0.000000), (-0.002552, 0.000000), (-0.006121, -0.000000), (-0.012504, 0.000000), (-0.029432, -0.000000), (-0.038257, 0.000000), (-0.042099, 0.000000), (-0.052889, 0.000000), (-0.057436, 0.000000), (-0.046240, 0.000000), (-0.018585, -0.000000), (0.003644, -0.000000), (0.011998, 0.000000), (0.015228, 0.000000), (0.008870, 0.000000), (0.019754, 0.000000), (0.013934, 0.000000), (0.003490, 0.000000), (0.003942, 0.000000), (-0.001159, 0.000000), (0.001754, 0.000000), (0.007290, 0.000000), (0.002996, 0.000000), (0.010029, 0.000000), (0.008805, 0.000000), (0.008502, -0.000000), (0.005625, 0.000000), (-0.001122, 0.000000), (-0.012202, -0.000000), (-0.019573, -0.000000), (-0.015066, -0.000000), (-0.018059, 0.000000), (-0.015663, -0.000000), (-0.010244, -0.000000), (0.001199, -0.000000), (0.011686, 0.000000), (0.014984, -0.000000), (0.015718, -0.000000), (0.016220, -0.000000)
(0.010696, 0.000000), (0.010972, -0.000000), (0.010464, -0.000000), (0.007297, -0.000000), (-0.001721, -0.000000), (-0.010941, 0.000000), (-0.015584, 0.000000), (-0.014457, -0.000000), (-0.002716, 0.000000), (-0.001187, -0.000000), (0.001424, 0.000000), (0.010359, -0.000000), (0.018189, 0.000000), (0.028316, -0.000000), (0.030387, -0.000000), (0.032778, -0.000000), (0.045472, 0.000000), (0.051214, -0.000000), (0.039644, 0.000000), (0.026835, -0.000000), (0.018308, -0.000000), (0.014012, -0.000000), (-0.000533, 0.000000), (-0.008374, -0.000000), (-0.010919, -0.000000), (-0.010186, -0.000000), (-0.002330, 0.000000), (-0.002620, -0.000000), (-0.019272, -0.000000), (-0.035548, -0.000000), (-0.044601, 0.000000), (-0.043632, 0.000000), (-0.044681, -0.000000), (-0.045446, 0.000000), (-0.047189, 0.000000), (-0.026963, 0.000000), (-0.013905, 0.000000), (-0.001620, 0.000000), (0.006646, 0.000000), (0.020627, 0.000000), (0.028000, -0.000000), (0.029946, 0.000000), (0.022462, 0.000000), (0.017432, 0.000000), (0.008178, -0.000000), (0.005417, 0.000000), (0.005346, 0.000000), (0.003958, -0.000000), (-0.000312, 0.000000), (-0.002157, 0.000000), (-0.003426, -0.000000), (-0.001126, -0.000000), (-0.005412, 0.000000), (-0.011761, -0.000000), (-0.014903, -0.000000), (-0.029615, -0.000000), (-0.033105, -0.000000), (-0.024552, 0.000000), (-0.014860, -0.000000), (-0.004594, 0.000000), (0.009945, -0.000000), (0.014881, -0.000000), (0.012457, -0.000000), (0.008587, -0.000000)
(0.005525, -0.000000), (0.008958, 0.000000), (0.004136, 0.000000), (-0.002060, -0.000000), (-0.005016, 0.000000), (-0.011916, -0.000000), (-0.020384, -0.000000), (-0.016748, -0.000000), (-0.009069, -0.000000), (0.002284, -0.000000), (0.006022, 0.000000), (0.010176, -0.000000), (0.027356, 0.000000), (0.041916, 0.000000), (0.040191, -0.000000), (0.041862, -0.000000), (0.056473, 0.000000), (0.062856, -0.000000), (0.060197, 0.000000), (0.044604, -0.000000), (0.034713, -0.000000), (0.030929, -0.000000), (0.011319, 0.000000), (0.001747, -0.000000), (0.002405, 0.000000), (0.005916, -0.000000), (0.001139, 0.000000), (-0.011187, -0.000000), (-0.027209, -0.000000), (-0.038957, -0.000000), (-0.049590, 0.000000), (-0.056111, -0.000000), (-0.050191, -0.000000), (-0.043843, -0.000000), (-0.044367, -0.000000), (-0.049803, 0.000000), (-0.036706, -0.000000), (-0.026609, 0.000000), (-0.004772, 0.000000), (0.010599, 0.000000), (0.018327, 0.000000), (0.025602, 0.000000), (0.032090, -0.000000), (0.018023, 0.000000), (0.000600, -0.000000), (-0.007359, 0.000000), (-0.010622, 0.000000), (-0.006078, 0.000000), (-0.015214, -0.000000), (-0.012248, 0.000000), (-0.012554, 0.000000), (-0.005184, 0.000000), (0.000994, 0.000000), (-0.001175, -0.000000), (-0.002448, -0.000000), (-0.011094, -0.000000), (-0.019317, -0.000000), (-0.014993, 0.000000), (-0.016789, -0.000000), (-0.009795, 0.000000), (0.006732, 0.000000), (0.016154, -0.000000), (0.010862, -0.000000), (0.008701, -0.000000)
(0.003243, -0.000000), (0.006962, -0.000000), (0.002365, 0.000000), (-0.014086, -0.000000), (-0.018873, 0.000000), (-0.018932, -0.000000), (-0.021543, -0.000000), (-0.032911, 0.000000), (-0.024228, -0.000000), (-0.004543, 0.000000), (0.010472, 0.000000), (0.032107, -0.000000), (0.041645, 0.000000), (0.044552, -0.000000), (0.047798, -0.000000), (0.062031, 0.000000), (0.073429, -0.000000), (0.067196, -0.000000), (0.055484, 0.000000), (0.044469, -0.000000), (0.041774, 0.000000), (0.038468, -0.000000), (0.027637, 0.000000), (0.013917, -0.000000), (0.008083, -0.000000), (0.006037, -0.000000), (-0.006469, 0.000000), (-0.018362, -0.000000), (-0.036586, -0.000000), (-0.051442, 0.000000), (-0.051602, 0.000000), (-0.051021, -0.000000), (-0.049914, 0.000000), (-0.044718, 0.000000), (-0.038461, 0.000000), (-0.032085, 0.000000), (-0.024339, -0.000000), (-0.005557, 0.000000), (-0.000785, 0.000000), (0.005880, 0.000000), (0.007693, -0.000000), (0.015129, 0.000000), (0.010727, 0.000000), (-0.005269, 0.000000), (-0.013114, 0.000000), (-0.013039, 0.000000), (-0.013682, 0.000000), (-0.014205, 0.000000), (-0.013279, 0.000000), (-0.015779, 0.000000), (-0.008938, -0.000000), (-0.005868, 0.000000), (-0.001318, 0.000000), (-0.002678, -0.000000), (-0.011983, -0.000000), (-0.006212, -0.000000), (-0.000448, 0.000000), (-0.011617, -0.000000), (-0.013795, -0.000000), (-0.007304, 0.000000), (0.006385, 0.000000), (0.009549, 0.000000), (0.012290, -0.000000), (0.009661, 0.000000)
